"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.792890542E0,2.660930617E-1,1.046388185E0,-1.681645188E0
7.812872542E0,3.099532273E-1,1.210464857E0,-9.602899808E-1
7.832854542E0,2.293525572E-1,1.338049640E0,-1.722297370E-1
7.852836542E0,-2.555297194E-2,1.449456055E0,4.599489999E-1
7.872818542E0,-4.285565416E-1,1.436213574E0,9.316883254E-1
7.892801542E0,-5.860934317E-1,1.341412959E0,1.446120511E0
7.912783542E0,-6.979243912E-1,1.566323185E0,1.847772771E0
7.932765542E0,-9.288220203E-1,2.122744519E0,1.575951503E0
7.952747542E0,-1.889344647E-1,1.341663220E0,1.304621401E0
7.972729542E0,2.037405284E-1,-4.064867377E-2,3.008141023E0
7.992711542E0,3.688760579E-1,-1.514673852E0,4.270374788E0
8.012694542E0,2.149732855E-1,-1.788065098E0,4.082601982E0
8.032676542E0,-2.204488740E-1,-1.070034325E0,1.810303228E0
8.052658542E0,-7.927545346E-1,-5.703792223E-1,2.817363918E-1
8.072640542E0,-1.539743936E0,-5.728274515E-1,-3.426345581E-1
8.092622542E0,-2.253794070E0,-9.004434362E-1,-6.101283020E-1
8.112605542E0,-2.363393988E0,-1.344771307E0,-4.952071255E-1
8.132587542E0,-1.965673104E0,-1.867797731E0,-9.757716537E-2
8.152569542E0,-1.197329671E0,-2.011957909E0,7.563233113E-1
8.172551542E0,-9.051826045E-1,-2.187159201E0,1.126803480E0
8.192533542E0,-3.917819405E-1,-1.812333236E0,2.748659134E-1
8.212515542E0,-4.049781561E-3,-1.400245889E0,-9.505216223E-1
8.232498542E0,2.058957390E-1,-1.002732580E0,-2.003506928E0
8.252480542E0,5.912947127E-1,-6.209766412E-1,-2.921605155E0
8.272462542E0,6.695633487E-1,-1.723727015E-1,-3.328114697E0
8.292444542E0,3.880573738E-1,3.924358785E-3,-3.041157326E0
8.312426542E0,4.025928576E-2,1.231140026E-1,-2.797448301E0
8.332409542E0,1.120618880E-1,5.317039838E-1,-2.835453449E0
8.352391542E0,2.901988112E-1,8.468507811E-1,-2.604212442E0
8.372373542E0,1.870315980E-1,7.227909914E-1,-1.727592609E0
8.392355542E0,-7.278226666E-2,5.972796303E-1,-3.960056037E-1
8.412337542E0,2.784982038E-1,7.896767065E-1,5.715074426E-1
8.432320542E0,5.895974853E-1,1.076409544E0,1.441111786E0
8.452302542E0,6.072429934E-1,1.436849605E0,1.570410097E0
8.472284542E0,5.904421156E-1,1.849526790E0,1.476958142E0
8.492266542E0,6.257505273E-1,2.109926692E0,1.660423304E0
8.512248542E0,8.483861138E-1,2.355450692E0,2.026290019E0
8.532231542E0,6.374388921E-1,3.309371447E0,2.094331729E0
8.552213542E0,8.680991974E-1,3.167753638E0,1.467584471E0
8.572195542E0,1.340328593E0,1.857914620E0,2.108461525E0
8.592177542E0,1.165290511E0,-3.525359407E-1,2.815280555E0
8.612159542E0,5.529167321E-1,-2.256501039E0,3.474140137E0
8.632142542E0,-9.999995917E-2,-3.610079130E0,3.777838671E0
8.652124542E0,-3.638792467E-1,-3.953653043E0,2.577097734E0
8.672106542E0,-2.374490688E-1,-3.663830537E0,7.862154472E-1
8.692088542E0,-9.767218262E-2,-3.034501441E0,-3.887720132E-1
8.712070542E0,5.867849015E-2,-2.077471721E0,-1.300825388E0
8.732054167E0,8.054390457E-1,-9.478835048E-1,-1.979432772E0
8.752036167E0,1.755598433E0,2.489566085E-1,-2.238881332E0
8.772018167E0,2.081472240E0,1.039978759E0,-2.108460356E0
8.792000167E0,1.328476871E0,8.185151741E-1,-1.857335308E0
8.811982167E0,1.284185236E-1,1.116195461E-1,-1.498723817E0
8.831965167E0,-7.034377308E-1,-4.323036566E-1,-1.318630745E0
8.851947167E0,-1.015567950E0,-6.457645963E-1,-1.458892000E0
8.871929167E0,-9.041198730E-1,-5.934660763E-1,-1.653404306E0
8.891911167E0,-7.790052456E-1,-4.870869510E-1,-1.438651863E0
8.911893167E0,-5.874362813E-1,-2.284773204E-1,-1.712389848E0
8.931876167E0,-2.948997167E-1,2.389268795E-1,-2.131862082E0
8.951858167E0,2.543254488E-1,7.396935377E-1,-2.364414035E0
8.971840167E0,1.178030278E0,1.343697758E0,-1.871159295E0
8.991822167E0,1.498577491E0,1.491410412E0,-1.548015261E0
9.011804167E0,1.436343967E0,1.546280392E0,-7.225509632E-1
9.031787167E0,9.106908278E-1,1.657945254E0,-3.700936675E-1
9.051769167E0,4.123184583E-1,1.810792348E0,-1.578578657E-1
9.071751167E0,3.433161972E-1,1.887525651E0,3.701480466E-1
9.091733167E0,2.229174223E-1,1.878921181E0,1.333309595E0
9.111715167E0,-4.241077606E-1,2.142008756E0,1.733031689E0
9.131698167E0,-7.892435740E-1,2.009261173E0,8.314512616E-1
9.151680167E0,-8.390925492E-1,1.363007603E0,1.243754809E0
9.171662167E0,-7.443149576E-1,-6.309742105E-1,2.006527600E0
9.191644167E0,-1.033519121E0,-2.514108603E0,3.265613809E0
9.211626167E0,-1.557205037E0,-3.382557829E0,3.871079541E0
9.231609167E0,-1.717573697E0,-2.173656080E0,1.717058850E0
9.251591167E0,-1.670655347E0,-1.184945707E0,-4.612581915E-1
9.271573167E0,-1.818818236E0,-4.574503385E-1,-8.400875992E-1
9.291555167E0,-2.170140003E0,-5.649777107E-1,-6.197253370E-1
9.311538167E0,-1.894154786E0,-1.034389406E0,-1.282902503E-1
9.331520167E0,-1.052215885E0,-1.555729785E0,8.536934853E-2
9.351502167E0,-2.587917714E-1,-1.646757630E0,4.988756686E-1
9.371484167E0,4.081716129E-1,-1.362715243E0,3.893929875E-1
9.391466167E0,8.860717110E-1,-8.565372786E-1,-3.506633699E-1
9.411449167E0,1.252368928E0,-2.840419489E-1,-1.199462151E0
9.431431167E0,1.367179592E0,2.778778142E-1,-1.955003690E0
9.451413167E0,9.152292904E-1,4.279984979E-1,-2.605855510E0
9.471395167E0,2.396857019E-1,4.040703759E-1,-2.793540607E0
9.491378167E0,-3.324598181E-1,6.049856758E-1,-3.273143268E0
9.511360167E0,-7.154639916E-1,7.424294499E-1,-3.636976322E0
9.531342167E0,-7.248413175E-1,7.216230100E-1,-2.797434853E0
9.551324167E0,-5.142254137E-1,9.360971260E-1,-1.684106281E0
9.571306167E0,-1.838645267E-1,1.140224740E0,-2.990412265E-1
9.591289167E0,-1.300720431E-1,1.215832747E0,7.679610246E-1
9.611271167E0,-3.069286453E-1,1.301071410E0,1.561779606E0
9.631253167E0,-3.676517972E-1,1.213998621E0,2.392516923E0
9.651235167E0,-1.976576699E-1,1.330570467E0,3.446270553E0
9.671218167E0,-1.862137918E-1,1.733717714E0,4.196599299E0
9.691200167E0,4.849248334E-1,1.978068763E0,3.936014040E0
9.711182167E0,1.296685852E0,1.609167050E0,3.568352814E0
9.731163542E0,1.573510875E0,2.131007512E-1,3.382997832E0
9.751145542E0,1.552072059E0,-1.187627533E0,3.464616777E0
9.771128542E0,1.406869907E0,-2.321797042E0,3.430389515E0
9.791110542E0,1.374208822E0,-3.109517417E0,2.441915955E0
9.811092542E0,1.110341667E0,-3.288441923E0,6.401888376E-1
9.831074542E0,9.950740434E-1,-2.945996815E0,-1.032697222E0
9.851057542E0,1.425128130E0,-2.223301718E0,-1.527562285E0
9.871039542E0,2.304981181E0,-1.344915441E0,-1.587890933E0
9.891021542E0,3.278188246E0,-3.951101026E-1,-1.473606518E0
9.911003542E0,3.767758071E0,5.114194080E-1,-1.205721011E0
9.930986542E0,2.841090457E0,7.721909004E-1,-1.438121520E0
9.950968542E0,1.143274355E0,3.934383836E-1,-1.505517113E0
9.970950542E0,1.091295276E-1,1.017590940E-2,-1.421587349E0
9.990932542E0,-2.468439912E-1,-2.654416636E-1,-1.345030339E0
1.001091554E1,-5.258535522E-1,-3.646469861E-1,-1.441218206E0
1.003089754E1,-7.267885134E-1,-4.213968453E-1,-1.887871222E0
1.005087954E1,-7.404370111E-1,-3.795518312E-1,-2.317481943E0
1.007086154E1,-5.354831124E-1,-5.929866046E-2,-2.630157707E0
1.009084454E1,-1.136476529E-1,4.613912156E-1,-2.792301582E0
1.011082654E1,2.989291792E-1,9.820913243E-1,-2.682322472E0
1.013080854E1,6.755266316E-1,1.180643764E0,-2.151432713E0
1.015079054E1,6.106826180E-1,1.125063933E0,-1.308282343E0
1.017077354E1,-2.230990514E-2,1.115076596E0,-6.925915843E-1
1.019075554E1,-5.610602224E-1,1.386268120E0,-6.174080855E-1
1.021073754E1,-6.047831429E-1,1.534866919E0,1.058708560E-1
1.023071954E1,-4.417078798E-1,1.519030613E0,1.488376585E0
1.025070154E1,-6.204213019E-1,1.329161580E0,2.518609790E0
1.027068454E1,-1.200873230E0,1.448494773E0,2.564340279E0
1.029066654E1,-1.525498218E0,1.789384522E0,1.525974181E0
1.031064854E1,-1.038477414E0,1.560044737E0,1.413241033E0
1.033063054E1,-5.707575372E-1,6.142941508E-1,2.412009786E0
1.035061354E1,-1.789975237E-1,-1.069722961E0,3.183763314E0
1.037059554E1,-5.870049760E-1,-1.905020228E0,3.295441625E0
1.039057754E1,-9.909498560E-1,-1.615854364E0,9.114967203E-1
1.041055954E1,-1.316383221E0,-1.020972970E0,-3.381859964E-1
1.043054254E1,-1.798736559E0,-8.827924463E-1,-5.186772645E-1
1.045052454E1,-1.878431623E0,-1.276698315E0,-3.446348906E-2
1.047050654E1,-1.433208690E0,-1.754445070E0,4.282664466E-1
1.049048854E1,-8.174698381E-1,-2.244435017E0,5.480776495E-1
1.051047154E1,-1.882792111E-1,-1.989420108E0,3.753374505E-1
1.053045354E1,5.572378244E-1,-1.337834463E0,-5.900863856E-1
1.055043554E1,9.560903643E-1,-7.306370777E-1,-1.652509682E0
1.057041754E1,1.188422608E0,-2.756166959E-1,-2.638849009E0
1.059040054E1,9.602918811E-1,1.155295792E-1,-3.009621538E0
1.061038254E1,2.299673554E-1,2.816399127E-1,-3.402804691E0
1.063036454E1,-4.145250147E-1,5.913996702E-1,-3.680325240E0
1.065034654E1,-3.570196222E-1,8.988524088E-1,-3.379012370E0
1.067032954E1,-9.068410210E-3,8.747329366E-1,-2.086439742E0
1.069031154E1,-8.163482325E-2,7.280160633E-1,-6.718661284E-1
1.071029354E1,-2.119210937E-1,4.979219878E-1,8.350502229E-1
1.073027650E1,-1.686246728E-1,5.695252365E-1,1.975944323E0
1.075025850E1,2.939165074E-2,7.322769293E-1,2.610597602E0
1.077024050E1,8.436137991E-2,8.112964940E-1,3.695991685E0
1.079022250E1,3.795926521E-2,9.771945736E-1,3.923436095E0
1.081020550E1,-7.782419281E-2,1.513417578E0,3.484062862E0
1.083018750E1,-6.294629063E-2,2.496184548E0,2.665707609E0
1.085016950E1,1.085913974E0,2.138975805E0,1.695553375E0
1.087015150E1,2.015132655E0,7.973538083E-1,2.269319013E0
1.089013450E1,1.475673655E0,-1.796660213E0,3.093147844E0
1.091011650E1,4.792585159E-1,-3.863925180E0,3.254878321E0
1.093009850E1,1.525788989E-1,-4.246071713E0,1.645211772E0
1.095008050E1,4.895316719E-1,-3.700405748E0,-2.211183071E-1
1.097006350E1,7.166270028E-1,-2.896787817E0,-1.810059984E0
1.099004550E1,8.559303376E-1,-2.044599990E0,-2.540885927E0
1.101002750E1,1.087942446E0,-1.203887031E0,-2.920526344E0
1.103000950E1,1.912198563E0,-1.713909540E-1,-2.814579474E0
1.104999250E1,2.482635380E0,5.577123991E-1,-2.203194605E0
1.106997450E1,2.203290646E0,6.497154137E-1,-1.358898180E0
1.108995650E1,1.648441190E0,5.300223246E-1,-1.080940259E0
1.110993850E1,1.244575466E0,2.920070261E-1,-9.154623020E-1
1.112992150E1,8.833203768E-1,1.065228206E-1,-7.718663800E-1
1.114990350E1,2.142872243E-1,-9.469346479E-2,-7.246659011E-1
1.116988550E1,-4.925437188E-1,-2.200928517E-1,-9.836852753E-1
1.118986750E1,-9.669385573E-1,-9.962193668E-2,-1.352657447E0
1.120985050E1,-9.959089527E-1,1.281097175E-1,-1.446999933E0
1.122983250E1,-1.005606925E0,7.747677684E-2,-1.253755302E0
1.124981450E1,-1.042029378E0,8.122805804E-3,-8.747452158E-1
1.126979750E1,-8.327380876E-1,9.195930675E-2,-4.704084992E-1
1.128977950E1,-8.908832386E-1,2.860969529E-1,-3.027933848E-1
1.130976150E1,-7.213098186E-1,6.943122737E-1,-2.195073992E-1
1.132974350E1,-6.632379039E-1,1.186708204E0,-1.564194506E-1
1.134972650E1,-3.861159155E-1,1.548668833E0,3.412066680E-1
1.136970850E1,1.036923297E-1,1.914580572E0,7.338524616E-1
1.138969050E1,5.011935780E-1,2.135537788E0,1.315853902E0
1.140967350E1,4.791710270E-1,2.277955350E0,2.030175494E0
1.142965550E1,7.545692928E-2,2.220340834E0,2.089351655E0
1.144963750E1,4.913663819E-2,1.582880600E0,2.100444993E0
1.146961950E1,1.106635994E-1,6.018498141E-1,2.651712883E0
1.148960250E1,-2.219478808E-2,-9.299752374E-1,3.196706126E0
1.150958450E1,-2.298399409E-1,-1.866369402E0,3.042529668E0
1.152956650E1,-1.867116091E-1,-1.930857466E0,2.097530156E0
1.154954850E1,-1.889656377E-1,-1.504700695E0,8.399075049E-1
1.156953150E1,-9.493637274E-1,-1.241998598E0,-9.000712609E-1
1.158951350E1,-1.875356426E0,-1.219285966E0,-2.186247035E0
1.160949550E1,-2.384302170E0,-1.175807825E0,-2.736358346E0
1.162947850E1,-2.322494469E0,-1.252748704E0,-2.595579613E0
1.164946050E1,-1.950144361E0,-1.402595885E0,-2.031451941E0
1.166944250E1,-1.291525684E0,-1.440466546E0,-1.103473674E0
1.168942450E1,-1.384493051E0,-1.780845248E0,-3.606884211E-1
1.170940750E1,-1.118222691E0,-1.714039640E0,-1.214156789E-1
1.172939013E1,-3.531930947E-1,-1.110109825E0,-4.854604018E-1
1.174937213E1,2.239636353E-1,-5.381356287E-1,-1.037681973E0
1.176935513E1,5.059197363E-1,-2.502462119E-3,-1.478844454E0
1.178933713E1,7.549584981E-1,4.941544805E-1,-1.447746622E0
1.180931913E1,7.823317266E-1,8.259690584E-1,-1.657789718E0
1.182930113E1,8.319281021E-1,1.032024499E0,-1.963652306E0
1.184928413E1,7.281131271E-1,1.151161665E0,-2.189154856E0
1.186926613E1,9.086342159E-1,1.255259352E0,-2.005696126E0
1.188924813E1,5.323070876E-1,1.054852614E0,-1.161196218E0
1.190923113E1,4.353561225E-1,9.855661784E-1,-2.957159150E-1
1.192921313E1,1.871322798E-1,9.620381521E-1,2.738245243E-1
1.194919513E1,8.221437369E-2,8.289673644E-1,9.697291410E-1
1.196917813E1,-1.220085134E-1,7.382286640E-1,1.653383256E0
1.198916013E1,1.078852218E-1,1.101946820E0,2.119161345E0
1.200914213E1,2.097977322E-1,1.728794358E0,2.313451458E0
1.202912413E1,1.949420037E-1,2.779192417E0,2.114504038E0
1.204910713E1,9.502476802E-1,3.113300273E0,1.678568383E0
1.206908913E1,1.460879761E0,2.591583626E0,2.458568240E0
1.208907113E1,1.148898061E0,5.891296349E-1,2.913131955E0
1.210905413E1,8.350648409E-1,-1.172652667E0,3.607360759E0
1.212903613E1,6.863909045E-1,-2.737533637E0,4.249793174E0
1.214901813E1,7.340031736E-1,-3.523222542E0,3.874991328E0
1.216900013E1,6.952794763E-1,-3.333764861E0,2.120433699E0
1.218898313E1,6.736009242E-1,-2.924665588E0,-2.691473365E-1
1.220896513E1,6.935706275E-1,-2.315977162E0,-1.800973411E0
1.222894713E1,1.170345721E0,-1.559505770E0,-2.321402501E0
1.224893013E1,1.839106613E0,-7.840268344E-1,-2.417031959E0
1.226891213E1,2.379917927E0,-2.099705905E-2,-2.687158120E0
1.228889413E1,2.069429899E0,3.447733234E-1,-2.728521908E0
1.230887613E1,9.060900193E-1,-3.995972559E-2,-2.033676222E0
1.232885913E1,-4.067023538E-2,-4.775939964E-1,-1.011888735E0
1.234884113E1,-5.152798129E-1,-7.001140273E-1,-2.639614409E-1
1.236882313E1,-5.993266674E-1,-6.555626294E-1,4.596086919E-2
1.238880613E1,-6.117613562E-1,-4.676398426E-1,-1.966670054E-1
1.240878813E1,-3.808062051E-1,-9.172176361E-2,-4.166334110E-1
1.242877013E1,-4.303896437E-1,3.871847865E-1,-8.509534800E-1
1.244875313E1,-5.598192970E-1,7.514148661E-1,-1.536436604E0
1.246873513E1,-4.320758345E-1,1.009262458E0,-2.012918606E0
1.248871713E1,1.109678008E-1,1.312104375E0,-2.063493513E0
1.250869913E1,5.021265744E-1,1.610762170E0,-1.681637587E0
1.252868213E1,3.102631297E-1,1.646258424E0,-1.508720802E0
1.254866413E1,-4.076525263E-2,1.668650336E0,-1.104197559E0
1.256864613E1,-7.442628443E-3,1.703094383E0,-7.511912102E-1
1.258862913E1,6.928921312E-2,1.520783316E0,-1.583250582E-2
1.260861113E1,1.019923248E-1,9.861991395E-1,1.069515384E0
1.262859313E1,-1.044338297E-1,1.044788825E0,1.865744188E0
1.264857613E1,-5.089208928E-1,1.729772597E0,9.125112122E-1
1.266855813E1,4.308293543E-1,1.530044720E0,1.078862743E0
1.268854013E1,6.724414214E-1,8.792048872E-2,2.782104038E0
1.270852313E1,-1.341669213E-1,-1.909599475E0,4.251796430E0
1.272850513E1,-8.797426848E-1,-2.692812962E0,4.485745867E0
1.274848617E1,-5.032974062E-1,-1.512627327E0,3.075262381E0
1.276846917E1,-5.471646068E-1,-3.081430024E-1,8.096008015E-1
1.278845117E1,-1.275453443E0,-5.216739625E-2,-6.274407381E-1
1.280843317E1,-2.490911821E0,-2.199430168E-1,-1.186424029E0
1.282841517E1,-2.753246567E0,-7.450221053E-1,-1.343510063E0
1.284839817E1,-1.708786209E0,-1.486253022E0,-9.208066571E-1
1.286838017E1,-7.116195935E-1,-2.075390843E0,-9.899628460E-2
1.288836217E1,-6.775190704E-1,-2.252391762E0,4.024603450E-1
1.290834517E1,-5.123263112E-1,-1.871918848E0,-1.033968991E-1
1.292832717E1,4.170921251E-2,-1.110959572E0,-1.246831614E0
1.294830917E1,3.208666898E-1,-1.976885140E-1,-2.250310299E0
1.296829217E1,9.712049782E-2,6.085856603E-1,-2.898250791E0
1.298827417E1,-3.531952874E-1,9.731323667E-1,-2.827739217E0
1.300825617E1,-6.120331787E-1,9.113173570E-1,-2.150754436E0
1.302823917E1,-6.314730511E-1,4.969821940E-1,-1.531261818E0
1.304822117E1,-6.679260553E-1,2.375169696E-1,-6.709668267E-1
1.306820317E1,-1.083236022E0,-7.420116663E-4,-2.942973804E-1
1.308818617E1,-1.781798929E0,-3.532764906E-1,-5.069097430E-1
1.310816817E1,-2.108806219E0,-7.704675798E-1,-5.699251860E-1
1.312815017E1,-1.204645050E0,-4.498713237E-1,6.543735981E-2
1.314813317E1,-8.978788474E-1,-3.247105032E-1,9.775223100E-1
1.316811517E1,-1.621256753E0,-1.804213938E-1,1.152772134E0
1.318809717E1,-1.769387337E0,3.211638746E-1,8.527035517E-1
1.320808017E1,-1.302980964E0,8.898269391E-1,5.411773503E-1
1.322806217E1,-2.576427204E-1,5.339735806E-1,9.809949714E-1
1.324804417E1,-5.854378492E-2,-1.479311354E0,2.677116112E0
1.326802717E1,-4.961930392E-1,-3.348418568E0,4.663884215E0
1.328800917E1,-6.476963702E-1,-3.610525272E0,4.176228769E0
1.330799117E1,-1.240806936E-1,-2.900282698E0,1.879966371E0
1.332797417E1,5.226796836E-2,-1.700079120E0,-6.315577626E-2
1.334795617E1,-2.345959930E-1,-3.397495419E-1,-1.557876005E0
1.336793817E1,-8.876599610E-1,7.954023001E-1,-2.893391755E0
1.338792017E1,-1.354773993E0,8.858268589E-1,-3.273662501E0
1.340790317E1,-1.427350949E0,5.654842257E-2,-1.227134684E0
1.342788517E1,-9.053496887E-1,-4.210448429E-1,7.794952422E-1
1.344786717E1,-8.826971367E-2,-5.823128048E-1,2.102176938E0
1.346785017E1,1.008086291E-1,-3.582606572E-1,1.333324213E0
1.348783217E1,-5.072899581E-1,-2.743957973E-1,-1.563229716E-1
1.350781417E1,-1.069110026E0,-4.553796932E-1,-1.483868966E0
1.352779717E1,-1.462927017E0,-5.466197924E-1,-2.200481497E0
1.354777917E1,-1.538058914E0,-5.348994872E-1,-2.590462714E0
1.356776117E1,-1.323429993E0,-3.450852723E-1,-2.971863143E0
1.358774417E1,-7.822632410E-1,1.036009669E-2,-2.800256719E0
1.360772617E1,-5.184005450E-1,3.940609659E-1,-2.340358590E0
1.362770817E1,-5.731917331E-1,4.032766163E-1,-1.451019309E0
1.364769117E1,-3.484625510E-1,3.158157188E-1,-8.146229750E-1
1.366767317E1,-7.797276691E-2,5.788437979E-1,-2.907405192E-1
1.368765617E1,-1.723161297E-1,7.746318206E-1,-4.893564016E-1
1.370763817E1,-4.346407887E-1,5.952256496E-1,-1.215630287E-1
1.372762017E1,-5.217450792E-1,3.617735182E-1,1.216909658E0
1.374760279E1,-3.386738735E-1,2.857918744E-1,2.256829945E0
1.376758579E1,3.637166941E-1,1.433566247E-1,2.585733486E0
1.378756779E1,8.555726342E-1,-2.089210153E-2,2.821191505E0
1.380755079E1,5.967368625E-2,-3.535580340E-1,2.425050831E0
1.382753279E1,-1.046164163E0,-6.469002718E-1,1.462785661E0
1.384751479E1,-1.023979023E0,-9.049637724E-1,1.033921629E0
1.386749779E1,-7.008217596E-1,-1.248984852E0,1.360007982E0
1.388747979E1,-1.668543478E0,-1.571004758E0,1.260210044E0
1.390746179E1,-3.059548281E0,-1.445644402E0,-1.491677338E-1
1.392744479E1,-3.928405643E0,-1.408086420E0,-1.292329384E0
1.394742679E1,-4.271389865E0,-1.554209216E0,-1.678222228E0
1.396740879E1,-3.572465746E0,-1.880173362E0,-3.150877404E-1
1.398739179E1,-3.210100051E0,-2.559982933E0,1.274445675E0
1.400737379E1,-2.369204659E0,-2.498832752E0,1.744189346E0
1.402735579E1,-1.315611827E0,-1.744175605E0,1.237358540E0
1.404733879E1,-7.026439713E-1,-9.394060653E-1,5.310371089E-1
1.406732079E1,-1.033382808E-1,-3.132947648E-1,5.068904471E-1
1.408730279E1,6.408997860E-1,-1.112255169E-1,7.856090909E-1
1.410728579E1,7.643206944E-1,1.466626404E-1,6.567475677E-1
1.412726779E1,5.256445143E-1,2.354205235E-1,4.539409858E-1
1.414725079E1,1.594919980E-1,3.378260272E-1,1.129185051E-1
1.416723279E1,-6.122199241E-2,4.484321047E-1,-5.003854197E-1
1.418721479E1,-2.267774251E-1,3.503883315E-1,-1.020756038E0
1.420719779E1,-3.460987044E-1,2.099781919E-1,-1.323625436E0
1.422717979E1,-3.956262290E-1,2.137054995E-2,-1.649374405E0
1.424716179E1,-5.591041826E-1,-3.133215889E-1,-1.540443701E0
1.426714479E1,-8.759778088E-1,-5.494765958E-1,-1.507726775E0
1.428712679E1,-8.797334754E-1,-4.319743122E-1,-1.227227070E0
1.430710879E1,-6.506432938E-1,1.833545034E-1,-1.104158383E0
1.432709179E1,-6.431707714E-1,5.941765130E-1,-1.106646373E0
1.434707379E1,-5.581937345E-1,6.638346854E-1,-1.365772752E0
1.436705679E1,8.414607447E-2,1.080891435E-1,-1.528654545E0
1.438703879E1,7.919977587E-1,-4.185847731E-1,-3.654626727E-1
1.440702079E1,1.399022212E0,-1.204449022E0,1.253852951E0
1.442700379E1,1.628488151E0,-1.880805447E0,2.286258397E0
1.444698579E1,9.670168369E-1,-2.182606851E0,1.837337245E0
1.446696779E1,1.282102531E-2,-2.275419559E0,6.726151568E-1
1.448695079E1,-8.176568028E-1,-2.243281215E0,-5.846683556E-1
1.450693279E1,-1.151636093E0,-1.937270692E0,-1.101551694E0
1.452691579E1,-3.367600798E-1,-1.496904164E0,-5.887631607E-1
1.454689779E1,7.084556651E-1,-1.068656428E0,1.893936539E-1
1.456687979E1,1.237380760E0,-5.510296894E-1,5.698924416E-1
1.458686279E1,7.403287645E-1,-4.315534223E-1,2.727082908E-1
1.460684479E1,-2.811704544E-1,-2.322488658E-1,-6.308683759E-1
1.462682679E1,-5.900330298E-1,-2.556417484E-1,-3.482168949E-1
1.464680979E1,-2.120671096E-1,-3.974617796E-1,4.841348380E-1
1.466679179E1,-5.045299262E-2,-6.643044361E-1,8.931656992E-1
1.468677479E1,-7.686866641E-2,-9.966209243E-1,7.655426162E-1
1.470675679E1,-3.472709616E-1,-1.318456205E0,3.997086453E-1
1.472673879E1,-3.519439101E-1,-1.469808751E0,2.574377024E-1
1.474672138E1,8.920380637E-2,-1.220988164E0,6.979412019E-2
1.476670338E1,3.005056617E-1,-9.826850360E-1,-1.271927279E-1
1.478668638E1,3.826612343E-1,-7.129200143E-1,-9.355077267E-2
1.480666838E1,2.437270050E-1,-4.192916649E-1,-2.644356501E-1
1.482665038E1,3.891866539E-1,-2.716660246E-2,-2.168299592E-1
1.484663338E1,5.015362979E-1,1.952312947E-1,2.053542137E-1
1.486661538E1,3.659522308E-1,1.522218807E-1,6.188815838E-1
1.488659738E1,8.897196427E-2,-7.878501825E-2,9.440715587E-1
1.490658038E1,-4.853191915E-1,-5.123176865E-1,8.562323463E-1
1.492656238E1,-9.169185510E-1,-7.931324109E-1,4.901662409E-1
1.494654538E1,-9.873731142E-1,-9.641538940E-1,2.998931658E-1
1.496652738E1,-8.684438176E-1,-1.032128434E0,1.441391283E-1
1.498650938E1,-7.455636305E-1,-1.080348155E0,7.185409427E-2
1.500649238E1,-9.990362629E-1,-1.011014796E0,-2.301581025E-2
1.502647438E1,-1.448771054E0,-8.830334247E-1,-3.027062613E-1
1.504645738E1,-1.402859302E0,-6.442929252E-1,-2.992102110E-1
1.506643938E1,-9.442111610E-1,-4.380738352E-1,-1.850281227E-1
1.508642138E1,-5.065833221E-1,-3.346804444E-1,-2.705290335E-1
1.510640438E1,-3.463094235E-1,-5.048372705E-1,-3.796263832E-1
1.512638638E1,-3.335378254E-1,-7.587485171E-1,-6.164608365E-1
1.514636938E1,-3.419445501E-1,-7.229020885E-1,-1.236355158E0
